Timestamp,BR,RtoR
25/05/2019 14:12:52.500,-53,0.784
25/05/2019 14:12:52.556,-50,0.784
25/05/2019 14:12:52.612,-46,0.784
25/05/2019 14:12:52.668,-41,0.784
25/05/2019 14:12:52.724,-37,0.784
25/05/2019 14:12:52.780,-31,0.784
25/05/2019 14:12:52.836,-25,0.784
25/05/2019 14:12:52.892,-16,0.784
25/05/2019 14:12:52.948,-5,0.784
25/05/2019 14:12:53.004,5,0.784
25/05/2019 14:12:53.060,19,0.784
25/05/2019 14:12:53.116,31,0.784
25/05/2019 14:12:53.172,44,0.784
25/05/2019 14:12:53.228,58,-0.772
25/05/2019 14:12:53.284,69,-0.772
25/05/2019 14:12:53.340,82,-0.772
25/05/2019 14:12:53.396,93,-0.772
25/05/2019 14:12:53.444,108,-0.772
25/05/2019 14:12:53.500,122,-0.772
25/05/2019 14:12:53.556,135,-0.772
25/05/2019 14:12:53.612,148,-0.772
25/05/2019 14:12:53.668,158,-0.772
25/05/2019 14:12:53.724,165,-0.772
25/05/2019 14:12:53.780,171,-0.772
25/05/2019 14:12:53.836,172,-0.772
25/05/2019 14:12:53.892,171,-0.772
25/05/2019 14:12:53.948,169,0.74
25/05/2019 14:12:54.004,163,0.74
25/05/2019 14:12:54.060,156,0.74
25/05/2019 14:12:54.116,149,0.74
25/05/2019 14:12:54.172,139,0.74
25/05/2019 14:12:54.228,131,0.74
25/05/2019 14:12:54.284,120,0.74
25/05/2019 14:12:54.340,111,0.74
25/05/2019 14:12:54.396,102,0.74
25/05/2019 14:12:54.444,94,0.74
25/05/2019 14:12:54.500,87,0.74
25/05/2019 14:12:54.556,79,0.74
25/05/2019 14:12:54.612,72,0.74
25/05/2019 14:12:54.668,65,0.74
25/05/2019 14:12:54.724,58,-0.752
25/05/2019 14:12:54.780,52,-0.752
25/05/2019 14:12:54.836,43,-0.752
25/05/2019 14:12:54.892,34,-0.752
25/05/2019 14:12:54.948,25,-0.752
25/05/2019 14:12:55.004,14,-0.752
25/05/2019 14:12:55.060,4,-0.752
25/05/2019 14:12:55.116,-6,-0.752
25/05/2019 14:12:55.172,-19,-0.752
25/05/2019 14:12:55.228,-27,-0.752
25/05/2019 14:12:55.284,-39,-0.752
25/05/2019 14:12:55.340,-48,-0.752
25/05/2019 14:12:55.396,-58,-0.752
25/05/2019 14:12:55.444,-68,0.792
25/05/2019 14:12:55.500,-75,0.792
25/05/2019 14:12:55.556,-84,0.792
25/05/2019 14:12:55.612,-91,0.792
25/05/2019 14:12:55.668,-100,0.792
25/05/2019 14:12:55.724,-108,0.792
25/05/2019 14:12:55.780,-115,0.792
25/05/2019 14:12:55.836,-123,0.792
25/05/2019 14:12:55.892,-130,0.792
25/05/2019 14:12:55.948,-137,0.792
25/05/2019 14:12:56.004,-144,0.792
25/05/2019 14:12:56.060,-149,0.792
25/05/2019 14:12:56.116,-155,0.792
25/05/2019 14:12:56.172,-159,0.792
25/05/2019 14:12:56.228,-163,0.792
25/05/2019 14:12:56.284,-163,0.792
25/05/2019 14:12:56.340,-159,0.792
25/05/2019 14:12:56.444,-153,0.792
25/05/2019 14:12:56.500,-148,-0.776
25/05/2019 14:12:56.556,-140,-0.776
25/05/2019 14:12:56.612,-133,-0.776
25/05/2019 14:12:56.668,-127,-0.776
25/05/2019 14:12:56.724,-119,-0.776
25/05/2019 14:12:56.780,-113,-0.776
25/05/2019 14:12:56.836,-104,-0.776
25/05/2019 14:12:56.892,-95,-0.776
25/05/2019 14:12:56.948,-87,-0.776
25/05/2019 14:12:57.004,-77,-0.776
25/05/2019 14:12:57.060,-68,-0.776
25/05/2019 14:12:57.116,-57,-0.776
25/05/2019 14:12:57.172,-46,-0.776
25/05/2019 14:12:57.228,-37,0.768
25/05/2019 14:12:57.284,-26,0.768
25/05/2019 14:12:57.340,-18,0.768
25/05/2019 14:12:57.396,-7,0.768
25/05/2019 14:12:57.444,3,0.768
25/05/2019 14:12:57.500,12,0.768
25/05/2019 14:12:57.556,23,0.768
25/05/2019 14:12:57.612,33,0.768
25/05/2019 14:12:57.668,45,0.768
25/05/2019 14:12:57.724,57,0.768
25/05/2019 14:12:57.780,66,0.768
25/05/2019 14:12:57.836,76,0.768
25/05/2019 14:12:57.892,84,0.768
25/05/2019 14:12:57.948,92,-0.744
25/05/2019 14:12:58.004,100,-0.744
25/05/2019 14:12:58.060,105,-0.744
25/05/2019 14:12:58.116,109,-0.744
25/05/2019 14:12:58.172,112,-0.744
25/05/2019 14:12:58.228,115,-0.744
25/05/2019 14:12:58.284,117,-0.744
25/05/2019 14:12:58.340,117,-0.744
25/05/2019 14:12:58.396,118,-0.744
25/05/2019 14:12:58.444,117,-0.744
25/05/2019 14:12:58.500,115,-0.744
25/05/2019 14:12:58.556,113,-0.744
25/05/2019 14:12:58.612,110,-0.744
25/05/2019 14:12:58.668,107,0.72
25/05/2019 14:12:58.724,105,0.72
25/05/2019 14:12:58.780,101,0.72
25/05/2019 14:12:58.836,99,0.72
25/05/2019 14:12:58.892,98,0.72
25/05/2019 14:12:58.948,97,0.72
25/05/2019 14:12:59.004,96,0.72
25/05/2019 14:12:59.060,97,0.72
25/05/2019 14:12:59.116,99,0.72
25/05/2019 14:12:59.172,100,0.72
25/05/2019 14:12:59.228,99,0.72
25/05/2019 14:12:59.284,99,0.72
25/05/2019 14:12:59.340,98,0.72
25/05/2019 14:12:59.396,96,0.72
25/05/2019 14:12:59.444,93,-0.752
25/05/2019 14:12:59.500,89,-0.752
25/05/2019 14:12:59.556,83,-0.752
25/05/2019 14:12:59.612,77,-0.752
25/05/2019 14:12:59.668,70,-0.752
25/05/2019 14:12:59.724,63,-0.752
25/05/2019 14:12:59.780,55,-0.752
25/05/2019 14:12:59.836,50,-0.752
25/05/2019 14:12:59.892,42,-0.752
25/05/2019 14:12:59.948,34,-0.752
25/05/2019 14:13:00.004,28,-0.752
25/05/2019 14:13:00.060,20,-0.752
25/05/2019 14:13:00.116,14,-0.752
25/05/2019 14:13:00.172,6,0.788
25/05/2019 14:13:00.228,0,0.788
25/05/2019 14:13:00.284,-7,0.788
25/05/2019 14:13:00.340,-14,0.788
25/05/2019 14:13:00.396,-21,0.788
25/05/2019 14:13:00.444,-30,0.788
25/05/2019 14:13:00.500,-39,0.788
25/05/2019 14:13:00.556,-47,0.788
25/05/2019 14:13:00.612,-56,0.788
25/05/2019 14:13:00.668,-64,0.788
25/05/2019 14:13:00.724,-74,0.788
25/05/2019 14:13:00.780,-83,0.788
25/05/2019 14:13:00.836,-89,0.788
25/05/2019 14:13:00.892,-95,-0.776
25/05/2019 14:13:00.948,-100,-0.776
25/05/2019 14:13:01.004,-104,-0.776
25/05/2019 14:13:01.060,-106,-0.776
25/05/2019 14:13:01.116,-106,-0.776
25/05/2019 14:13:01.172,-105,-0.776
25/05/2019 14:13:01.228,-101,-0.776
25/05/2019 14:13:01.284,-96,-0.776
25/05/2019 14:13:01.340,-89,-0.776
25/05/2019 14:13:01.396,-83,-0.776
25/05/2019 14:13:01.444,-72,-0.776
25/05/2019 14:13:01.500,-62,-0.776
25/05/2019 14:13:01.556,-48,-0.776
25/05/2019 14:13:01.612,-30,-0.776
25/05/2019 14:13:01.668,-14,0.764
25/05/2019 14:13:01.724,7,0.764
25/05/2019 14:13:01.780,27,0.764
25/05/2019 14:13:01.836,53,0.764
25/05/2019 14:13:01.892,79,0.764
25/05/2019 14:13:01.948,99,0.764
25/05/2019 14:13:02.004,121,0.764
25/05/2019 14:13:02.060,137,0.764
25/05/2019 14:13:02.116,155,0.764
25/05/2019 14:13:02.172,169,0.764
25/05/2019 14:13:02.228,178,0.764
25/05/2019 14:13:02.284,188,0.764
25/05/2019 14:13:02.340,192,0.764
25/05/2019 14:13:02.396,196,-0.748
25/05/2019 14:13:02.444,195,-0.748
25/05/2019 14:13:02.500,194,-0.748
25/05/2019 14:13:02.556,190,-0.748
25/05/2019 14:13:02.612,185,-0.748
25/05/2019 14:13:02.668,179,-0.748
25/05/2019 14:13:02.724,172,-0.748
25/05/2019 14:13:02.780,166,-0.748
25/05/2019 14:13:02.836,159,-0.748
25/05/2019 14:13:02.892,153,-0.748
25/05/2019 14:13:02.948,145,-0.748
25/05/2019 14:13:03.004,137,-0.748
25/05/2019 14:13:03.060,131,-0.748
25/05/2019 14:13:03.116,123,0.716
25/05/2019 14:13:03.172,116,0.716
25/05/2019 14:13:03.228,106,0.716
25/05/2019 14:13:03.284,97,0.716
25/05/2019 14:13:03.340,88,0.716
25/05/2019 14:13:03.444,77,0.716
25/05/2019 14:13:03.500,69,0.716
25/05/2019 14:13:03.556,58,0.716
25/05/2019 14:13:03.612,48,0.716
25/05/2019 14:13:03.668,41,0.716
25/05/2019 14:13:03.724,32,0.716
25/05/2019 14:13:03.780,26,0.716
25/05/2019 14:13:03.836,17,0.716
25/05/2019 14:13:03.892,10,-0.752
25/05/2019 14:13:03.948,4,-0.752
25/05/2019 14:13:04.004,-3,-0.752
25/05/2019 14:13:04.060,-11,-0.752
25/05/2019 14:13:04.116,-21,-0.752
25/05/2019 14:13:04.172,-32,-0.752
25/05/2019 14:13:04.228,-43,-0.752
25/05/2019 14:13:04.284,-56,-0.752
25/05/2019 14:13:04.340,-69,-0.752
25/05/2019 14:13:04.396,-83,-0.752
25/05/2019 14:13:04.444,-98,-0.752
25/05/2019 14:13:04.500,-109,-0.752
25/05/2019 14:13:04.556,-125,-0.752
25/05/2019 14:13:04.612,-137,-0.752
25/05/2019 14:13:04.668,-152,0.768
25/05/2019 14:13:04.724,-166,0.768
25/05/2019 14:13:04.780,-177,0.768
25/05/2019 14:13:04.836,-190,0.768
25/05/2019 14:13:04.892,-200,0.768
25/05/2019 14:13:04.948,-211,0.768
25/05/2019 14:13:05.004,-219,0.768
25/05/2019 14:13:05.060,-226,0.768
25/05/2019 14:13:05.116,-230,0.768
25/05/2019 14:13:05.172,-232,0.768
25/05/2019 14:13:05.228,-232,0.768
25/05/2019 14:13:05.284,-231,0.768
25/05/2019 14:13:05.340,-229,0.768
25/05/2019 14:13:05.396,-226,-0.752
25/05/2019 14:13:05.444,-223,-0.752
25/05/2019 14:13:05.500,-219,-0.752
25/05/2019 14:13:05.556,-214,-0.752
25/05/2019 14:13:05.612,-208,-0.752
25/05/2019 14:13:05.668,-199,-0.752
25/05/2019 14:13:05.724,-190,-0.752
25/05/2019 14:13:05.780,-178,-0.752
25/05/2019 14:13:05.836,-165,-0.752
25/05/2019 14:13:05.892,-154,-0.752
25/05/2019 14:13:05.948,-139,-0.752
25/05/2019 14:13:06.004,-128,-0.752
25/05/2019 14:13:06.060,-114,-0.752
25/05/2019 14:13:06.116,-100,0.772
25/05/2019 14:13:06.172,-88,0.772
25/05/2019 14:13:06.228,-73,0.772
25/05/2019 14:13:06.284,-61,0.772
25/05/2019 14:13:06.340,-47,0.772
25/05/2019 14:13:06.396,-33,0.772
25/05/2019 14:13:06.444,-23,0.772
25/05/2019 14:13:06.500,-10,0.772
25/05/2019 14:13:06.556,0,0.772
25/05/2019 14:13:06.612,9,0.772
25/05/2019 14:13:06.668,19,0.772
25/05/2019 14:13:06.724,27,0.772
25/05/2019 14:13:06.780,34,0.772
25/05/2019 14:13:06.836,40,0.772
25/05/2019 14:13:06.892,45,-0.732
25/05/2019 14:13:06.948,49,-0.732
25/05/2019 14:13:07.004,52,-0.732
25/05/2019 14:13:07.060,54,-0.732
25/05/2019 14:13:07.116,56,-0.732
25/05/2019 14:13:07.172,59,-0.732
25/05/2019 14:13:07.228,62,-0.732
25/05/2019 14:13:07.284,65,-0.732
25/05/2019 14:13:07.340,73,-0.732
25/05/2019 14:13:07.396,79,-0.732
25/05/2019 14:13:07.444,88,-0.732
25/05/2019 14:13:07.500,97,-0.732
25/05/2019 14:13:07.556,103,-0.732
25/05/2019 14:13:07.612,110,0.724
25/05/2019 14:13:07.668,114,0.724
25/05/2019 14:13:07.724,118,0.724
25/05/2019 14:13:07.780,120,0.724
25/05/2019 14:13:07.836,120,0.724
25/05/2019 14:13:07.892,120,0.724
25/05/2019 14:13:07.948,119,0.724
25/05/2019 14:13:08.004,115,0.724
25/05/2019 14:13:08.060,111,0.724
25/05/2019 14:13:08.116,106,0.724
25/05/2019 14:13:08.172,101,0.724
25/05/2019 14:13:08.228,95,0.724
25/05/2019 14:13:08.284,89,0.724
25/05/2019 14:13:08.340,80,-0.712
25/05/2019 14:13:08.396,74,-0.712
25/05/2019 14:13:08.444,67,-0.712
25/05/2019 14:13:08.500,61,-0.712
25/05/2019 14:13:08.556,55,-0.712
25/05/2019 14:13:08.612,47,-0.712
25/05/2019 14:13:08.668,42,-0.712
25/05/2019 14:13:08.724,36,-0.712
25/05/2019 14:13:08.780,31,-0.712
25/05/2019 14:13:08.836,25,-0.712
25/05/2019 14:13:08.892,19,-0.712
25/05/2019 14:13:08.948,13,-0.712
25/05/2019 14:13:09.004,7,-0.712
25/05/2019 14:13:09.060,1,0.728
25/05/2019 14:13:09.116,-3,0.728
25/05/2019 14:13:09.172,-11,0.728
25/05/2019 14:13:09.228,-16,0.728
25/05/2019 14:13:09.284,-24,0.728
25/05/2019 14:13:09.340,-31,0.728
25/05/2019 14:13:09.396,-39,0.728
25/05/2019 14:13:09.444,-48,0.728
25/05/2019 14:13:09.500,-56,0.728
25/05/2019 14:13:09.556,-65,0.728
25/05/2019 14:13:09.612,-71,0.728
25/05/2019 14:13:09.668,-79,0.728
25/05/2019 14:13:09.724,-86,0.728
25/05/2019 14:13:09.780,-91,0.728
25/05/2019 14:13:09.836,-97,-0.732
25/05/2019 14:13:09.892,-101,-0.732
25/05/2019 14:13:09.948,-106,-0.732
25/05/2019 14:13:10.004,-109,-0.732
25/05/2019 14:13:10.060,-110,-0.732
25/05/2019 14:13:10.116,-110,-0.732
25/05/2019 14:13:10.172,-109,-0.732
25/05/2019 14:13:10.228,-107,-0.732
25/05/2019 14:13:10.284,-103,-0.732
25/05/2019 14:13:10.340,-98,-0.732
25/05/2019 14:13:10.444,-91,-0.732
25/05/2019 14:13:10.500,-84,-0.732
25/05/2019 14:13:10.556,-74,-0.732
25/05/2019 14:13:10.612,-62,0.756
25/05/2019 14:13:10.668,-53,0.756
25/05/2019 14:13:10.724,-42,0.756
25/05/2019 14:13:10.780,-33,0.756
25/05/2019 14:13:10.836,-22,0.756
25/05/2019 14:13:10.892,-12,0.756
25/05/2019 14:13:10.948,-4,0.756
25/05/2019 14:13:11.004,5,0.756
25/05/2019 14:13:11.060,13,0.756
25/05/2019 14:13:11.116,22,0.756
25/05/2019 14:13:11.172,29,0.756
25/05/2019 14:13:11.228,35,0.756
25/05/2019 14:13:11.284,41,0.756
25/05/2019 14:13:11.340,45,-0.72
25/05/2019 14:13:11.396,50,-0.72
25/05/2019 14:13:11.444,54,-0.72
25/05/2019 14:13:11.500,57,-0.72
25/05/2019 14:13:11.556,59,-0.72
25/05/2019 14:13:11.612,61,-0.72
25/05/2019 14:13:11.668,62,-0.72
25/05/2019 14:13:11.724,63,-0.72
25/05/2019 14:13:11.780,63,-0.72
25/05/2019 14:13:11.836,62,-0.72
25/05/2019 14:13:11.892,61,-0.72
25/05/2019 14:13:11.948,59,-0.72
25/05/2019 14:13:12.004,56,-0.72
25/05/2019 14:13:12.060,54,-0.72
25/05/2019 14:13:12.116,51,0.716
25/05/2019 14:13:12.172,48,0.716
25/05/2019 14:13:12.228,45,0.716
25/05/2019 14:13:12.284,44,0.716
25/05/2019 14:13:12.340,45,0.716
25/05/2019 14:13:12.396,48,0.716
25/05/2019 14:13:12.444,52,0.716
25/05/2019 14:13:12.500,58,0.716
25/05/2019 14:13:12.556,63,0.716
25/05/2019 14:13:12.612,67,0.716
25/05/2019 14:13:12.668,72,0.716
25/05/2019 14:13:12.724,74,0.716
25/05/2019 14:13:12.780,76,0.716
25/05/2019 14:13:12.836,77,-0.752
25/05/2019 14:13:12.892,76,-0.752
25/05/2019 14:13:12.948,75,-0.752
25/05/2019 14:13:13.004,74,-0.752
25/05/2019 14:13:13.060,70,-0.752
25/05/2019 14:13:13.116,67,-0.752
25/05/2019 14:13:13.172,63,-0.752
25/05/2019 14:13:13.228,58,-0.752
25/05/2019 14:13:13.284,54,-0.752
25/05/2019 14:13:13.340,49,-0.752
25/05/2019 14:13:13.396,43,-0.752
25/05/2019 14:13:13.444,38,-0.752
25/05/2019 14:13:13.500,30,-0.752
25/05/2019 14:13:13.556,23,0.792
25/05/2019 14:13:13.612,13,0.792
25/05/2019 14:13:13.668,2,0.792
25/05/2019 14:13:13.724,-7,0.792
25/05/2019 14:13:13.780,-19,0.792
25/05/2019 14:13:13.836,-29,0.792
25/05/2019 14:13:13.892,-43,0.792
25/05/2019 14:13:13.948,-57,0.792
25/05/2019 14:13:14.004,-68,0.792
25/05/2019 14:13:14.060,-82,0.792
25/05/2019 14:13:14.116,-92,0.792
25/05/2019 14:13:14.172,-103,0.792
25/05/2019 14:13:14.228,-114,0.792
25/05/2019 14:13:14.284,-122,-0.788
25/05/2019 14:13:14.340,-130,-0.788
25/05/2019 14:13:14.396,-135,-0.788
25/05/2019 14:13:14.444,-141,-0.788
25/05/2019 14:13:14.500,-146,-0.788
25/05/2019 14:13:14.556,-149,-0.788
25/05/2019 14:13:14.612,-152,-0.788
25/05/2019 14:13:14.668,-153,-0.788
25/05/2019 14:13:14.724,-153,-0.788
25/05/2019 14:13:14.780,-152,-0.788
25/05/2019 14:13:14.836,-151,-0.788
25/05/2019 14:13:14.892,-149,-0.788
25/05/2019 14:13:14.948,-145,-0.788
25/05/2019 14:13:15.004,-142,-0.788
25/05/2019 14:13:15.060,-137,0.772
25/05/2019 14:13:15.116,-134,0.772
25/05/2019 14:13:15.172,-129,0.772
25/05/2019 14:13:15.228,-125,0.772
25/05/2019 14:13:15.284,-120,0.772
25/05/2019 14:13:15.340,-115,0.772
25/05/2019 14:13:15.396,-111,0.772
25/05/2019 14:13:15.444,-104,0.772
25/05/2019 14:13:15.500,-99,0.772
25/05/2019 14:13:15.556,-91,0.772
25/05/2019 14:13:15.612,-81,0.772
25/05/2019 14:13:15.668,-73,0.772
25/05/2019 14:13:15.724,-63,0.772
25/05/2019 14:13:15.780,-53,-0.76
25/05/2019 14:13:15.836,-41,-0.76
25/05/2019 14:13:15.892,-29,-0.76
25/05/2019 14:13:15.948,-18,-0.76
25/05/2019 14:13:16.004,-5,-0.76
25/05/2019 14:13:16.060,4,-0.76
25/05/2019 14:13:16.116,17,-0.76
25/05/2019 14:13:16.172,31,-0.76
25/05/2019 14:13:16.228,42,-0.76
25/05/2019 14:13:16.284,54,-0.76
25/05/2019 14:13:16.340,65,-0.76
25/05/2019 14:13:16.396,78,-0.76
25/05/2019 14:13:16.444,88,-0.76
25/05/2019 14:13:16.500,97,0.712
25/05/2019 14:13:16.556,105,0.712
25/05/2019 14:13:16.612,110,0.712
25/05/2019 14:13:16.668,116,0.712
25/05/2019 14:13:16.724,122,0.712
25/05/2019 14:13:16.780,125,0.712
25/05/2019 14:13:16.836,128,0.712
25/05/2019 14:13:16.892,129,0.712
25/05/2019 14:13:16.948,131,0.712
25/05/2019 14:13:17.004,133,0.712
25/05/2019 14:13:17.060,133,0.712
25/05/2019 14:13:17.116,132,0.712
25/05/2019 14:13:17.172,131,0.712
25/05/2019 14:13:17.228,130,0.712
25/05/2019 14:13:17.284,127,-0.7
25/05/2019 14:13:17.340,124,-0.7
25/05/2019 14:13:17.444,121,-0.7
25/05/2019 14:13:17.500,117,-0.7
25/05/2019 14:13:17.556,113,-0.7
25/05/2019 14:13:17.612,109,-0.7
25/05/2019 14:13:17.668,104,-0.7
25/05/2019 14:13:17.724,100,-0.7
25/05/2019 14:13:17.780,95,-0.7
25/05/2019 14:13:17.836,89,-0.7
25/05/2019 14:13:17.892,83,-0.7
25/05/2019 14:13:17.948,77,-0.7
25/05/2019 14:13:18.004,70,-0.7
25/05/2019 14:13:18.060,65,-0.7
25/05/2019 14:13:18.116,58,-0.7
25/05/2019 14:13:18.172,51,-0.7
25/05/2019 14:13:18.228,45,-0.7
25/05/2019 14:13:18.284,36,-0.7
25/05/2019 14:13:18.340,29,-0.7
25/05/2019 14:13:18.396,19,-0.7
25/05/2019 14:13:18.444,9,-0.7
25/05/2019 14:13:18.500,0,-0.7
25/05/2019 14:13:18.556,-11,-0.7
25/05/2019 14:13:18.612,-20,-0.7
25/05/2019 14:13:18.668,-31,-0.7
25/05/2019 14:13:18.724,-42,-0.7
25/05/2019 14:13:18.780,-50,1.444
25/05/2019 14:13:18.836,-58,1.444
25/05/2019 14:13:18.892,-64,1.444
25/05/2019 14:13:18.948,-71,1.444
25/05/2019 14:13:19.004,-75,1.444
25/05/2019 14:13:19.060,-78,1.444
25/05/2019 14:13:19.116,-80,1.444
25/05/2019 14:13:19.172,-82,1.444
25/05/2019 14:13:19.228,-83,1.444
25/05/2019 14:13:19.284,-85,1.444
25/05/2019 14:13:19.340,-86,1.444
25/05/2019 14:13:19.396,-88,1.444
25/05/2019 14:13:19.444,-89,1.444
25/05/2019 14:13:19.500,-90,-0.704
25/05/2019 14:13:19.556,-92,-0.704
25/05/2019 14:13:19.612,-93,-0.704
25/05/2019 14:13:19.668,-93,-0.704
25/05/2019 14:13:19.724,-93,-0.704
25/05/2019 14:13:19.780,-92,-0.704
25/05/2019 14:13:19.836,-91,-0.704
25/05/2019 14:13:19.892,-90,-0.704
25/05/2019 14:13:19.948,-88,-0.704
25/05/2019 14:13:20.004,-86,-0.704
25/05/2019 14:13:20.060,-83,-0.704
25/05/2019 14:13:20.116,-78,-0.704
25/05/2019 14:13:20.172,-73,-0.704
25/05/2019 14:13:20.228,-65,-0.704
25/05/2019 14:13:20.284,-60,0.736
25/05/2019 14:13:20.340,-53,0.736
25/05/2019 14:13:20.396,-47,0.736
25/05/2019 14:13:20.444,-43,0.736
25/05/2019 14:13:20.500,-38,0.736
25/05/2019 14:13:20.556,-33,0.736
25/05/2019 14:13:20.612,-27,0.736
25/05/2019 14:13:20.668,-19,0.736
25/05/2019 14:13:20.724,-10,0.736
25/05/2019 14:13:20.780,2,0.736
25/05/2019 14:13:20.836,16,0.736
25/05/2019 14:13:20.892,33,0.736
25/05/2019 14:13:20.948,51,0.736
25/05/2019 14:13:21.004,66,-0.728
25/05/2019 14:13:21.060,83,-0.728
25/05/2019 14:13:21.116,96,-0.728
25/05/2019 14:13:21.172,108,-0.728
25/05/2019 14:13:21.228,119,-0.728
25/05/2019 14:13:21.284,126,-0.728
25/05/2019 14:13:21.340,132,-0.728
25/05/2019 14:13:21.396,135,-0.728
25/05/2019 14:13:21.444,138,-0.728
25/05/2019 14:13:21.500,139,0.712
25/05/2019 14:13:21.556,139,0.712
25/05/2019 14:13:21.612,136,0.712
25/05/2019 14:13:21.668,132,0.712
25/05/2019 14:13:21.724,127,0.712
25/05/2019 14:13:21.780,120,0.712
25/05/2019 14:13:21.836,113,0.712
25/05/2019 14:13:21.892,104,0.712
25/05/2019 14:13:21.948,97,0.712
25/05/2019 14:13:22.004,87,0.712
25/05/2019 14:13:22.060,76,0.712
25/05/2019 14:13:22.116,69,0.712
25/05/2019 14:13:22.172,59,0.712
25/05/2019 14:13:22.228,50,-0.728
25/05/2019 14:13:22.284,40,-0.728
25/05/2019 14:13:22.340,30,-0.728
25/05/2019 14:13:22.396,24,-0.728
25/05/2019 14:13:22.444,16,-0.728
25/05/2019 14:13:22.500,10,-0.728
25/05/2019 14:13:22.556,4,-0.728
25/05/2019 14:13:22.612,-2,-0.728
25/05/2019 14:13:22.668,-5,-0.728
25/05/2019 14:13:22.724,-10,-0.728
25/05/2019 14:13:22.780,-12,-0.728
25/05/2019 14:13:22.836,-16,-0.728
25/05/2019 14:13:22.892,-18,-0.728
25/05/2019 14:13:22.948,-21,0.768
25/05/2019 14:13:23.004,-23,0.768
25/05/2019 14:13:23.060,-24,0.768
25/05/2019 14:13:23.116,-26,0.768
25/05/2019 14:13:23.172,-27,0.768
25/05/2019 14:13:23.228,-28,0.768
25/05/2019 14:13:23.284,-31,0.768
25/05/2019 14:13:23.340,-32,0.768
25/05/2019 14:13:23.396,-35,0.768
25/05/2019 14:13:23.444,-38,0.768
25/05/2019 14:13:23.500,-42,0.768
25/05/2019 14:13:23.556,-47,0.768
25/05/2019 14:13:23.612,-52,0.768
25/05/2019 14:13:23.668,-57,0.768
25/05/2019 14:13:23.724,-62,0.768
25/05/2019 14:13:23.780,-66,0.768
25/05/2019 14:13:23.836,-70,0.768
25/05/2019 14:13:23.892,-74,0.768
25/05/2019 14:13:23.948,-78,-0.776
25/05/2019 14:13:24.004,-82,-0.776
25/05/2019 14:13:24.060,-86,-0.776
25/05/2019 14:13:24.116,-92,-0.776
25/05/2019 14:13:24.172,-97,-0.776
